"behavioral_touch_face","health_worker","health_insurance_0","child_under_6_months","opinion_h1n1_vacc_effective","employment_industry_fcxhlnwr","employment_occupation_NA","doctor_recc_seasonal","chronic_med_condition","h1n1_concern","employment_occupation_vlluhbov","doctor_recc_h1n1","behavioral_avoidance","employment_occupation_qxajmpny","opinion_seas_vacc_effective","employment_occupation_pvmttkik","employment_occupation_ukymxvdu","employment_occupation_ccgxvspp","hhs_geo_region_atmpeygn","employment_occupation_cmhcxjea","health_insurance_1","employment_industry_arjwrbjb","behavioral_outside_home","employment_industry_ldnlellj","employment_industry_qnlwzans","employment_occupation_dcjcmpih","opinion_h1n1_sick_from_vacc"
1,0,0,0,0.75,0,0,0,0,0.666666666666667,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,1,0,1,1,0,1,0,0,1,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0.75
1,0,0,0,0.75,0,0,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,1,0,0,0,0.000106614063777809,1,1,0,0.00218852119221034,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,1,0,0,0,0.333333333333333,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
0,0,0,1,0.75,0,1,0.000315075858537708,0,0.666666666666667,0,0.00960597127214846,0,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0.75
1,0,0,0,0.5,0,0,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,1,0.5,0,1,1,1,0.333333333333333,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25
0,0,0,0,0.5,0,1,0,1,1,0,0,0.0443821384180922,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0.25
1,0,0,0,0.75,0,0,0,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.25
0,1,0,1,0.75,0,1,1,1,0,0,1,0,0,0.25,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1
0,2.53359515396948e-05,0,0.00729544099064032,0.75,0,1,1,8.35389043993418e-05,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
0,0,0,0,0.75,0,0,0,0,0.333333333333333,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1,1,1,0,1,1,0,1,0,0.333333333333333,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.75,0,0,0,0,0.666666666666667,0,0,0,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0.5,0,1,1,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.5
1,0,0,0,0.75,0,0,1,0,0,0,0,1,0,0.75,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0.75,0,1,1,1,1,0,1,1,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0.75
1,0,0,0,0.5,0,0,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.75
0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.25
1,0,0,0,1,0,1,0,0,0.666666666666667,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,1,0,1,0,0,0.333333333333333,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
0,0,0,0,0.5,0,0,0,0,0.333333333333333,0,0,1,0,0.25,0,0,0,0,0,1,1,0,0,0,0,0.25
1,1,1,0,0.75,1,0,0,1,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0.25
1,0,0,0,0.5,0,1,0,0,1,0,0,1,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0.75
1,0,0,0,1,0,1,1,1,0.666666666666667,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,1,0.75,0,0,1,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
0,0,0,0,0.75,0,1,0,0,0.333333333333333,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,0.75,0,1,0,1,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,1,0,0,1,0,0.333333333333333,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,0.00439522817945449,0,0.00475684413715308,0.149811458788088,0,1,0.000134410117295315,0.00379100063916298,0.666666666666667,0,4.04840267532227e-05,0,0,0.127253270440542,0,0,0,0,0,0,0,0,0,0,0,0.0363092338721114
0,0,0,0,0.25,0,0,0,0,0.666666666666667,0,0,0,0,0.25,0,0,0,0,0,1,0,0,0,0,0,0.75
1,0,1,0,0.25,0,1,0,0,0.333333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0.00234711724908773,0.5,0,1,1,0,0.666666666666667,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,0.75,0,1,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0
1,0,0,0,1,0,1,1,1,0.333333333333333,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,0,0,0,1,0,1,1,1,1,0,1,0.0642842962147248,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.75,0,0,0.000161899503206706,0,0.666666666666667,0,4.08096508327872e-05,1,0,0.75,0,0,0,0,0,0,0,0,1,0,0,0.25
0,0,0,0,1,0,1,0,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25
1,2.22161079461181e-05,0,0.0322462864869816,0.140738903325187,0,1,6.53427385460742e-05,0.00321979639196044,0.333333333333333,0,4.00312888690441e-05,1,0,0.0829811506564437,0,0,0,0,0,0,0,1,0,0,0,0.00492892838101054
1,0,0,0,0.25,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1,1,0,1,0.75,1,0,0.00879819510660434,1,0.666666666666667,0,0.000328507182412116,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0.75
1,0,0,0,0.5,0,0,0,0,0.333333333333333,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1,0,0,0,0.75,1,0,0,0,0.333333333333333,0,0,1,0,0.25,0,0,0,0,0,0,0,1,0,0,0,0.25
1,0,0,0,1,0,1,0,1,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0
0,0.00113013738574433,0,0.00428171231431695,1,0,1,1,0.000430656059762073,0.666666666666667,0,0,0,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0.25
0,0,0,0,1,0,1,0,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25
0,0,1,0,0.75,0,0,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
0,0,0,0,1,0,1,1,1,0.666666666666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.000545030550852152,0,0.000423220926004977,0,0,1,0,0,0.333333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0032628340136119,0,0.00513798671818663,0.0661910359178622,0,1,0.000118764800481594,0.00407663321034359,0,0,1.49908798956058e-07,0,0,0.08609365136102,0,0,0,0,0,0,0,0,0,0,0,0.00163140134092856
1,0,0,0,0.25,0,1,0,0,0.333333333333333,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0.25
1,1,0,0,0.25,0,1,0,0,1,0,0,1,0,0.25,0,0,0,0,0,1,0,0,0,0,0,1
1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1
1,0,0,0,0.75,0,0,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0.75,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1,0,0,0,0.5,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.25
1,1,0,1,1,1,0,1,1,0.666666666666667,0,1,1,0,0.25,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0.5,0,1,0,0,0.666666666666667,0,0,0.026114631353155,0,0.5,0,0,0,0,0,1,0,1,0,0,0,0.25
1,0,0,0,0.5,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0.333333333333333,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.75
0,0,1,0,0.5,0,1,0,0,0.333333333333333,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,0.25,0,1,0.00381027918995919,0,0.666666666666667,0,0.0087049314181446,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.75
0,0,0,0,1,0,1,1,0,0.666666666666667,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.75
1,0,0,0,0.75,0,1,0,1,0,0,0,0,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0
1,0,0,0,0.75,0,0,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,0.25,0,1,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0.75,1,0,0,0,0,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.75,0,0,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,0,1,1,0,0,0.25
1,0,0,0,0.5,0,0,0.000122683234688273,0,0.333333333333333,0,3.98189938422183e-05,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1,0,0,0,0.25,0,1,0.000125437741617067,0,0.666666666666667,0,0.00247351503388419,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,0,0,0.75,0,0,1,1,0.666666666666667,0,1,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
0,0,0,0,0.75,0,1,1,0,0.666666666666667,0,1,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,0.75,0,1,0,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
1,0,0,0,1,0,0,0.000270792769354064,0,0.333333333333333,0,3.99788790243064e-05,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0.25
1,1,0,0,0.25,1,0,0.000219594458739165,1,0.666666666666667,0,0.00185920316248719,0,0,0.25,0,0,0,0,1,0,0,0,0,0,0,0.25
1,0,0,0,0.75,0,0,1,0,0.333333333333333,0,1,1,0,0.75,1,0,0,0,0,1,0,1,0,0,0,0.75
0,0,0,0,0.5,0,1,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,1,0,0.75,0,1,0,0,0,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,1,0,0.666666666666667,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,1,0.75,0,1,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
0,0,0,0,0.5,0,1,1,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0,0,0,0.25,0,1,0.000135144601789447,0,0.333333333333333,0,0.00597231732898229,0,0,0.25,0,0,0,1,0,0,0,0,0,0,0,0
1,1.63243377654114e-05,0,0.0333246476147271,0.160159198352963,0,1,3.61044137617485e-05,0.00226782735729913,0,0,3.9666828724083e-05,1,0,0.10825773856015,0,0,0,0,0,0,0,0,0,0,0,0.00206463007740355
1,1,0,0,0.75,1,0,0,0,1,0,0,1,0,0.75,0,0,0,0,1,0,0,1,0,0,0,1
1,0,0,0,1,0,0,1,0,0.333333333333333,0,1,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,0.75,0,0,0,1,0,0,0,1,0,0.75,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0.25,0,0,0,0,0.333333333333333,0,0,0,0,0.25,0,0,0,0,0,0,0,1,1,0,0,0.25
1,0,0,0,0.75,0,1,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0.75
1,0,0,0,0.75,0,0,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
0,0,0,0,1,0,0,0,0,0.333333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0.5,1,0,1,0,1,0,1,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.75
1,0,0,0,0.75,0,1,0,0,0.666666666666667,0,0,0,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0.75
1,0,0,0,0.5,0,0,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.75
1,1.01745306231106e-05,0,0.0540266727015389,0.179053094932364,0,1,3.72472318887345e-05,0.00203125553154408,0,0,4.10218167941549e-05,1,0,0.131705991322848,0,0,0,0,0,0,0,1,0,0,0,0.00210278519734127
1,0,1,0,1,0,1,0,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0.25
1,0,0,0,0.75,0,1,0,0,0.333333333333333,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,1,0,1,1,0,0.666666666666667,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25
0,0,0,0,0.75,0,1,1,0,0.666666666666667,0,1,0,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0
1,1,0,0,0.25,1,0,0,1,0,0,0,1,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0.75
1,0,0,0,1,0,0,0,0,0.666666666666667,0,0,1,0,0.75,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0.75,0,0,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,0.5,0,0,0,0,0.333333333333333,0,0,1,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0.25
1,0,0,0,1,0,1,0,0,1,0,0,0,0,0.25,0,0,0,0,0,1,0,1,0,0,0,0.75
1,0,0,0,0.75,0,0,0.00269087968503674,0,0.333333333333333,0,0.000632104643840018,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.5,0,1,0,0,0.333333333333333,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0.75,0,1,0,1,0.666666666666667,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,0,0,0.25,0,0,0,0,0.333333333333333,0,0,0,0,0.75,0,0,0,0,0,1,1,0,0,0,0,0.25
1,0,0,0,0.75,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1
1,0,0,0,0.75,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1,0,0,1,1,0,0,0,0,0.666666666666667,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.25
1,0,0,0,1,0,1,0,0,1,0,0,0,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.75
1,0,0,1,0,0,1,1,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0.75,0,0,0,0,0.333333333333333,0,0,0,0,0.75,0,0,0,1,0,1,1,0,0,0,0,0.25
0,0,0,0,0.75,0,1,0,1,0.333333333333333,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,0,0,0.75,1,0,1,0,0.666666666666667,0,1,0,0,0.75,0,0,0,0,1,1,0,1,0,0,0,0.25
0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,1,1,0,0.333333333333333,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,0.75,0,0,0,0,0.333333333333333,0,0,1,0,0.25,0,0,0,1,0,0,0,1,0,0,0,0.75
0,0,0,0,0.75,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.75,0,1,1,1,0.333333333333333,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
1,1,0,0,0.75,1,0,1,0,0.333333333333333,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,0.25,0,0,0,0,0.333333333333333,0,0,1,0,0.25,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0.75,0,0,0,0,0.666666666666667,0,0,1,0,0.75,0,1,0,0,0,0,0,0,0,0,0,0.25
0,0,0,0,0.75,0,0,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0.00221919121127042,0,0.0152740215340765,1,0,1,1,0.000380717532673689,1,0,1,1,0,0.75,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0.75,0,1,0,0,0.333333333333333,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0.5,0,1,0,1,0,0,0,1,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0
0,0.00298609975172117,0,0.00569222730296158,0.0561221762669504,0,1,9.46475770908446e-05,0.0031405892046293,0,0,1.08784442267633e-06,0,0,0.070261394125626,0,0,0,0,0,0,0,0,0,0,0,0.00214044962877169
0,0,0,0,0.75,0,1,0.00477455232511733,0,0.666666666666667,0,0.000733894094854884,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,1,0,1,1,1,0,0,1,0,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0.25
0,0,1,0,0.5,0,1,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,1,0,0,1,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.25
1,0,0,1,0.25,0,1,0,1,0.333333333333333,0,0,1,0,0.25,0,0,0,0,0,1,0,1,0,0,0,0.25
0,0,0,1,0.5,0,0,0,0,0,0,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5
0,0,0,0,1,0,0,1,0.000600918912569122,0.666666666666667,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,1,0.75,0,1,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0
1,0,0,0,0.25,0,1,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0.25
1,0,0,0,0.5,0,0,0.00133694023950568,1,0.666666666666667,0,4.67694643779857e-05,1,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0.75
0,0,0,1,0.75,0,0,1,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0.75,0,0,1,0,0.333333333333333,0,0,0,0,0.75,0,0,0,0,0,0,0,0,1,0,0,0.25
1,0,0,1,0.75,0,0,0,0.00423818238112919,0.666666666666667,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.75
0,0,0,0,0.5,0,0,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,0.75,0,1,1,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,1,0,0,0,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0.75
1,1,0,0,1,1,1,1,1,0.666666666666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
1,0,0,0,1,0,1,1,0,0.333333333333333,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1,0,1,0,0.75,0,0,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.75,0,1,0,0,0.666666666666667,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.25
0,0,0,0,0.5,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,0.25,0,0,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.75
1,1,0,1,1,1,0,0,0,0.666666666666667,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
1,0,0,0,0.75,0,1,0,0,0,0,0,1,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0.25
1,1,0,0,0.75,1,0,0,0,0.333333333333333,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,1,0,1,1,0,0.666666666666667,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.75
0,0,0,0,0.75,0,1,0,1,1,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0.5,0,1,1,0,0.666666666666667,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.75
1,1,0,0,0.75,0,0,0,1,0.333333333333333,0,0,1,0,0.75,0,0,0,0,1,1,1,0,0,0,0,0.25
1,0,0,0,0.75,0,0,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0.75
0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.75
1,0,0,0,0.75,0,0,0,0,0.333333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
0,0,0,0,0.5,0,0,0.0004076474114262,0,0.333333333333333,0,0.00752414767902681,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.25
0,0,0,0,0.75,0,1,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,0.25,0,1,1,1,0.666666666666667,0,1,1,0,0.25,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0.75,0,0,0,0,0.333333333333333,0,0,0,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
0,0,0,0,1,0,1,0,1,0.666666666666667,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.75
1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,0,0,0.75,0,0,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,1,0,0,1,0,0,0.25
1,0,0,0,1,0,0,0,0,0.666666666666667,0,0,0,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.5,0,1,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,0.25,0,0,0,0,1,0,0,0,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.75
1,0,0,0,0.75,0,1,1,1,1,0,1,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0.75,0,0,1,1,0.666666666666667,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25
0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.25
1,0,0,0,0.75,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0.5,0,1,0,0,0.152434339847732,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0.75,0,1,1,0,0.333333333333333,0,0,0,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,0.25,0,0,0,1,0.333333333333333,1,0,1,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.75,0,1,0,1,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0.75
1,0,1,0,0.5,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,0.75,0,1,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.75
1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.25
1,4.66243675988982e-06,0,0.00151054841305958,0.203567221938147,0,1,7.3957188591349e-05,0.00181591462273901,1,0,3.90969065249576e-05,1,0,0.125222688512232,0,0,0,0,0,0,0,0,0,0,0,0.0833784522193461
0,0,0,0,0.75,0,0,0,0,0.666666666666667,0,0,0,0,0.75,0,0,0,1,0,1,0,0,0,0,0,0
0,0,1,0,0.75,0,0,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.5,0,1,0,0,0.333333333333333,0,0,0,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,0.75,0,0,1,0,0.666666666666667,0,1,1,0,0.75,0,0,0,0,0,1,0,1,0,0,0,1
1,0,0,0,0.75,0,0,0,0,0.333333333333333,0,0,0,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0
1,7.21597090717401e-06,0,5.90176919338068e-05,0.165870014275137,0,1,0,2.43563667688284e-05,0.666666666666667,0,0,1,0,0.0916030364169141,0,0,0,0,0,0,0,0,0,0,0,0.0458385257979848
1,1,0,0,0.75,1,0,1,1,1,0,1,1,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0.75
0.0241425227449756,0,0,0,1,0,1,1,0,0.333333333333333,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.5
0,0,0,0,0.75,0,0,0,0,0.333333333333333,0,0,0,0,0.75,0,0,1,0,0,0,0,0,1,0,0,0
1,0,0,0,0.75,0,1,0,0,0.666666666666667,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.5,0,0,0,0,0,0,0,1,0,0.75,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0,0,1,1,0,1,0,0.666666666666667,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,0,0,0,0.25,0,1,1,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0
